page,title,category,id,url,day,cover_url,short_text
18,Ephemeral Tale,,559749,https://zserv.itch.io/ephemeral-tale,426,https://img.itch.zone/aW1nLzI5Mzg4NDMucG5n/315x250%23c/qFlQ8R.png,An inevitable end. An unstoppable beginning.
23,Akurra (Chapter 1),,520656,https://gojirra.itch.io/akurra,427,https://img.itch.zone/aW1nLzI3MDMyMTYucG5n/315x250%23c/qXemeQ.png,A block pushing puzzle adventure by Jason Newman.
41,Captain MaCaw,,357687,https://scottige.itch.io/captain-macaw,428,https://img.itch.zone/aW1nLzE3ODYxNjAuanBn/315x250%23c/wG9ami.jpg,Pixel platform adventure....with Pirates!
42,Little Cells,,13269,https://fully-bugged.itch.io/fully-bugged-little-cells,429,https://img.itch.zone/aW1hZ2UvMTMyNjkvNjA0OTc0LnBuZw==/315x250%23c/ZkEGgx.png,Quick and fun 2D puzzle high-score game.
25,BoomTown,,598329,https://kichex.itch.io/boomtown,430,https://img.itch.zone/aW1nLzMxNzIzNzQucG5n/315x250%23c/sRwS3W.png,Use well planed bombs to explode the city
21,Miasma Caves,,585235,https://windygames.itch.io/miasma-caves,431,https://img.itch.zone/aW1nLzMzMjIzOTkucG5n/315x250%23c/NKlsU1.png,A non-violent cave exploration game where the environment is the biggest danger
1,Airships: Conquer the Skies,,4508,https://zarkonnen.itch.io/airships,432,https://img.itch.zone/aW1hZ2UvNDUwOC81NTIwMDAucG5n/315x250%23c/Jqu89i.png,Design & fight with steampunk airships
13,Cecconoid,,394625,https://triple-eh.itch.io/cecconoid,433,https://img.itch.zone/aW1nLzIwOTc5MDQucG5n/315x250%23c/6i58y1.png,"Pixel-tastic, retro-infused, flick-screen, twin-stick-shooter."
6,Pixel Session Vol.1,,92465,https://trasevol-dog.itch.io/pixel-session-vol1,434,https://img.itch.zone/aW1hZ2UvOTI0NjUvNDM1MDIyLmdpZg==/315x250%23c/CuRLfb.gif,Five Short Experimental Games
55,Guide of the Butterfly,,538065,https://lparkermg.itch.io/guide-of-the-butterfly,435,https://img.itch.zone/aW1nLzI4MDE4MTYucG5n/315x250%23c/%2BblNO5.png,A short experience in introspection and passing on...
47,Mnemonic™,Tool,478522,https://pablolavin.itch.io/mnemonic,436,https://img.itch.zone/aW1nLzI2MjM0MzkucG5n/315x250%23c/HLFGEQ.png,Shrink long texts to create shorter documents that are easier to memorize!
29,Furries & Scalies & Bears OH MY!: Ultimate Edition,,517592,https://steg-game-dev.itch.io/furries-scalies-bears-oh-my-complete-edition,437,https://img.itch.zone/aW1nLzI4NDM3NTcuanBn/315x250%23c/7lIREu.jpg,Make some new friends.
11,Rising Dusk,,165515,https://studiostobie.itch.io/risingdusk,438,https://img.itch.zone/aW1hZ2UvMTY1NTE1LzExOTg4OTEucG5n/315x250%23c/4AUS55.png,An anti-coin collectable platformer inspired by Japanese folktales.
31,Stellaxy,,496383,https://spacemyname.itch.io/stellaxy,439,https://img.itch.zone/aW1nLzI1NjQ3MDEucG5n/315x250%23c/YQA4mw.png,Procedurally Generated Space Exploration RPG
20,Splodey Vaders,,179024,https://scared-square-games.itch.io/splodey-vaders,440,https://img.itch.zone/aW1hZ2UvMTc5MDI0LzgzNzcwNC5naWY=/315x250%23c/px2y26.gif,An explosive twist on an arcade classic.
51,Karakuri-kun {A Japanese Folk Tale},,658421,https://jbo.itch.io/karakuri-kun,441,https://img.itch.zone/aW1nLzM1NDA5OTEucG5n/315x250%23c/%2BFS%2BIU.png,
47,Winter Bundle (ENG),,592192,https://rollandplaymedusa.itch.io/winter-bundle-eng,442,https://img.itch.zone/aW1nLzMxMzE1NjMuanBn/315x250%23c/NiiM8A.jpg,Roll&Write winter games bundle. (+7)
26,STRAWBERRY CUBES,,29373,https://lorenschmidt.itch.io/strawberrycubes,443,https://img.itch.zone/aW1hZ2UvMjkzNzMvMTIyNTY4LmdpZg==/315x250%23c/UFPTXP.gif,Fossil moth slideshow
1,ART SQOOL,,305627,https://glander.itch.io/art-sqool,444,https://img.itch.zone/aW1nLzE3NjYxODMuanBn/315x250%23c/IVsi5%2F.jpg,~*LET'S DRAW*~
57,Hippo on Elm Street,,169047,https://genericgeekgirl.itch.io/hippo-on-elm-street,445,https://img.itch.zone/aW1hZ2UvMTY5MDQ3Lzc4MzY1Ni5wbmc=/315x250%23c/785RWp.png,A not-so-scary story.
9,please,,442182,https://somewhat.itch.io/please,446,https://img.itch.zone/aW1nLzIyMjU3NzUucG5n/315x250%23c/MRduop.png,A horror short
49,That Which Binds Us,,218006,https://crystalgameworks.itch.io/that-which-binds-us,447,https://img.itch.zone/aW1nLzE5NTk1ODQucG5n/315x250%23c/f%2FugHg.png,What if you could make someone forget all about you?
13,Vienna Automobile Society,,74468,https://royalpolygon.itch.io/vienna-automobile-society,448,https://img.itch.zone/aW1hZ2UvNzQ0NjgvNzQ5MTYxLmdpZg==/315x250%23c/jByR1s.gif,An arcade racing game of strategy and reflexes
30,Locomancer,,68571,https://selkcip.itch.io/locomancer,449,https://img.itch.zone/aW1hZ2UvNjg1NzEvNTUxNTA5LnBuZw==/315x250%23c/OKYbvu.png,Model train simulator for the HTC Vive and Oculus Rift with Touch
23,Octodad,,208387,https://younghorses.itch.io/octodad,450,https://img.itch.zone/aW1hZ2UvMjA4Mzg3Lzk3NzAzNC5qcGc=/315x250%23c/R2SC3b.jpg,Loving Father. Caring Husband. Secret Octopus.
17,Anarcute,,72594,https://plug-in-digital.itch.io/anarcute,451,https://img.itch.zone/aW1hZ2UvNzI1OTQvNDUxMDk2LnBuZw==/315x250%23c/gQsF9e.png,"Anarcute is a rampaging riot simulator, combining adorable aesthetics with huge-scale chaos!"
51,Served,,350317,https://tippedchair.itch.io/served,452,https://img.itch.zone/aW1nLzE3NDQxNzkuZ2lm/315x250%23c/qZZAKu.gif,Food Dunking Game for Windows
17,No Pineapple Left Behind,,97039,https://subalterngames.itch.io/no-pineapple-left-behind,453,https://img.itch.zone/aW1hZ2UvOTcwMzkvNDU0MDA0LnBuZw==/315x250%23c/i3m0M0.png,Dehumanize kids and make money.
1,One Night Stand,,58824,https://kinmoku.itch.io/one-night-stand,454,https://img.itch.zone/aW1hZ2UvNTg4MjQvNDMyNDg2LmdpZg==/315x250%23c/aO0xFJ.gif,"After a night of fun, passion, and one too many drinks, you awake the next morning to find a stranger lying beside you."
14,Roguescape,,531305,https://mssng.itch.io/roguescape,455,https://img.itch.zone/aW1nLzI3ODE2NzEucG5n/315x250%23c/IrVPuz.png,"A rogue-like, dungeon-crawler"
26,THE GREY MAN,,664055,https://attackmountain.itch.io/the-grey-man,456,https://img.itch.zone/aW1nLzM1Nzg2NDcucG5n/315x250%23c/CFNlG7.png,A cosmic journey through Tinder-Boone National Park.
14,Adventures of a Radish(Full),,350879,https://sorceressgamelab.itch.io/adventures-of-a-radishfull,457,https://img.itch.zone/aW1nLzE3NDU4ODkucG5n/315x250%23c/pG3iZ1.png,Full Game
28,HexaCycle,,359659,https://abigthinkgames.itch.io/hexacycle,458,https://img.itch.zone/aW1nLzIwMTg0NDMucG5n/315x250%23c/%2BcHGou.png,Procedurally generated logic puzzle game
24,Mobility! Accessible precision platformer,,129113,https://auroriax.itch.io/mobility,459,https://img.itch.zone/aW1hZ2UvMTI5MTEzLzEwNzQxMTYuZ2lm/315x250%23c/OP51Nm.gif,"Jump, spin and flip to fix broken spaceships!"
38,There Will Be Ink,,371200,https://summitfever.itch.io/there-will-be-ink,460,https://img.itch.zone/aW1nLzI5ODYxMTQucG5n/315x250%23c/2JMamy.png,"Stick figure armies battling in a notebook, just like you used to draw in class instead of paying attention!"
56,When the Messages Began,Other,510006,https://thelawofnames.itch.io/when-the-messages-began,461,https://img.itch.zone/aW1nLzM2NDU4NjMucG5n/315x250%23cb/Su3tF8.png,"In a post-apocalyptic world with a dying sun, exchange digital letters in the hopes of ensuring your survival."
39,Benjamin of Blackstone Edge,,177205,https://criacuervos.itch.io/benjamin-of-blackstone-edge,462,https://img.itch.zone/aW1hZ2UvMTc3MjA1LzEyNDk3MjgucG5n/315x250%23c/vjJHji.png,"Exploration, stories, fights!"
17,FRIDAY NIGHT BULLET ARENA,,8269,https://brandond.itch.io/friday-night-bullet-arena,463,https://img.itch.zone/aW1hZ2UvODI2OS80MDA3MTEucG5n/315x250%23c/H8w6kq.png,"Bullet-bouncin', screen-wrappin', local-multiplayer action"
58,SpaceHole2018,,667848,https://zimmbous.itch.io/spacehole2018,464,https://img.itch.zone/aW1nLzM3MDUyMDkuanBn/315x250%23c/VbiCaH.jpg,
9,Ollie & Bollie: Outdoor Estate,,310266,https://sokpop.itch.io/ollie-bollie,465,https://img.itch.zone/aW1nLzIyODkxNjYuZ2lm/315x250%23c/hYBNJm.gif,a cute sandbox game
47,Project MALLOW,,152934,https://aggressive-combustion.itch.io/project-mallow,466,https://img.itch.zone/aW1hZ2UvMTUyOTM0LzcwMDQ3My5wbmc=/315x250%23c/4zJMUY.png,2D puzzle platformer about a sentient marshmallow  tasked with launching and sticking his way across 100+ brutal levels.
16,Gunhouse,,184456,https://necrosoftgames.itch.io/gunhouse,467,https://img.itch.zone/aW1nLzI4OTY5MjIucG5n/315x250%23c/spE0Oc.png,Load your guns! Rain death from above!
3,The Night Journey,,180513,https://gameinnovationlab.itch.io/nightjourney,468,https://img.itch.zone/aW1hZ2UvMTgwNTEzLzg0NjQzMS5qcGc=/315x250%23c/uG5MmS.jpg,An Experimental Videogame by Bill Viola and the Game Innovation Lab
27,Subterrarium,,30139,https://slimefriend.itch.io/subterrarium,469,https://img.itch.zone/aW1hZ2UvMzAxMzkvMzE0NTM5LnBuZw==/315x250%23c/yvfYl8.png,"A digging, jetpacking, plant-watering puzzle game."
8,RESPITE 2.0,,491813,https://modus-interactive.itch.io/respite,470,https://img.itch.zone/aW1nLzI1NDY1NzEuZ2lm/315x250%23c/tE83UI.gif,Virtual Relaxation Software
50,"Arigatou, Ningen-san!",,642697,https://michellema.itch.io/arigatou-ningen-san,471,https://img.itch.zone/aW1nLzM0MzkzNzAucG5n/315x250%23c/h9V32n.png,An interactive story about squishing animals
36,The Recipe Of Madness,,323108,https://zerohalogen.itch.io/the-recipe-of-madness,472,https://img.itch.zone/aW1nLzE1OTU2NTgucG5n/315x250%23c/P4N90v.png,The Recipe Of Madness - is a first person indie horror game.  Approximate time of the game is 30 minutes.
36,[SIBERIA],,502678,https://mssng.itch.io/siberia,473,https://img.itch.zone/aW1nLzI2MDI0NjgucG5n/315x250%23c/uu49R%2B.png,A small text-adventure survival game.
54,PADager,,156924,https://matsoj.itch.io/padager,474,https://img.itch.zone/aW1nLzE2NzUzNjQucG5n/315x250%23c/rvidqN.png,Make a friend with your gamepad
9,Shutter Stroll,,583081,https://jannikboysen.itch.io/shutterstroll,475,https://img.itch.zone/aW1nLzM1Mjc5NTAucG5n/315x250%23c/5O10af.png,generative photography simulator
47,Ring of Fire Prologue,,469875,https://farfewgiants.itch.io/ring-of-fire,476,https://img.itch.zone/aW1nLzI4NzExODQucG5n/315x250%23c/%2BJOIFa.png,Serial thriller told through a search bar
3,Tape,Tool,210160,https://aeriform.itch.io/tape,477,https://img.itch.zone/aW1nLzE5NTA5NTcuanBn/315x250%23c/iNa08N.jpg,Intimate project management designed for artists and designers
17,Annwn: the Otherworld,,210233,https://quantumsoup.itch.io/annwn,478,https://img.itch.zone/aW1nLzI1MTk3MjMucG5n/315x250%23c/iydPwx.png,Dark first-person stealth strategy game across a surreal archipelago.
13,Eselmir and the five magical gifts,,180915,https://stelexsoftware.itch.io/eselmir,479,https://img.itch.zone/aW1hZ2UvMTgwOTE1Lzg0NTQzOS5qcGc=/315x250%23c/nMf8Jo.jpg,"A 2D point and click adventure game set in a fantasy world, inspired by ancient mythology and medieval folklore."
8,Spooky Station,,488364,https://bakudas.itch.io/spooky-station,480,https://img.itch.zone/aW1nLzI1MjI5ODMucG5n/315x250%23c/Pxi73X.png,Welcome to Spooky Station! A Halloween-themed game pack for all ages.
45,Plasty: A Thing of Beauty,,623266,https://tinkertaylorpublications.itch.io/plasty,481,https://img.itch.zone/aW1nLzMzMjE5OTMucG5n/315x250%23cb/WGZ8RY.png,A LARP in the plastic surgeon's waiting room
26,Feud,,361167,https://bearwaves.itch.io/feud,482,https://img.itch.zone/aW1nLzE4MDU4MDkucG5n/315x250%23c/BeonAH.png,Turn-based abstract strategy game.
10,Monster Pub Chapter 1,,183811,https://isoplod.itch.io/monster-pub-1,483,https://img.itch.zone/aW1hZ2UvMTgzODExLzg1OTc1NC5naWY=/315x250%23c/JoxmBH.gif,A casual narrative game about making friends!
24,Gumgem,,305238,https://dazel.itch.io/gumgem,484,https://img.itch.zone/aW1nLzM2ODI5MTgucG5n/315x250%23c/DbpRQP.png,Rescue the prince in a procedurally generated castle!
3,Serre,,185404,https://insertdisc5.itch.io/serre,485,https://img.itch.zone/aW1hZ2UvMTg1NDA0Lzg2NzI0OC5wbmc=/315x250%23c/QfxH45.png,A visual novel about a girl and an alien drinking tea and falling in love!
31,Better to Upload Two Souls,,370489,https://tokaint.itch.io/better-to-upload-2,486,https://img.itch.zone/aW1nLzMxOTEzODkucG5n/315x250%23c/qOiHhm.png,"Youtuber themed, 2.5D horror game about clones & content farming"
40,Shadowcut,,426710,https://stelioswinters.itch.io/shadowcut,487,https://img.itch.zone/aW1nLzIxMzE0MTMucG5n/315x250%23c/r%2FU783.png,Kill enemies and unlock new characters with different attacks!
41,Back To Bed,,645001,https://iloveyourface.itch.io/back-to-bed,488,https://img.itch.zone/aW1nLzM0NTM1MjkucG5n/315x250%23c/qvOt7v.png,A horror game short about a restless night during a power outage
31,Heartbreak High: A Break-Up Simulator,,253410,https://alecrobbins.itch.io/heartbreakhigh,489,https://img.itch.zone/aW1hZ2UvMjUzNDEwLzEyMTMxMTQucG5n/315x250%23c/LtnJWR.png,
5,Golf Peaks,,328317,https://afterburn.itch.io/golf-peaks,490,https://img.itch.zone/aW1nLzE2MjkxMDEucG5n/315x250%23c/or7jyu.png,golf + cards + puzzles
48,12 Labors,,559642,https://sulcata.itch.io/12-labors,491,https://img.itch.zone/aW1nLzMzMjc1NDQuanBn/315x250%23c/a%2FowW6.jpg,A short game about working your way up to an apology.
4,The Fall of Lazarus,,83074,https://no-wand-studios.itch.io/the-fall-of-lazarus,492,https://img.itch.zone/aW1hZ2UvODMwNzQvODM4NTMyLnBuZw==/315x250%23c/7fcS17.png,A first person exploration science fiction mystery game. Fathom all the story exploring an abandoned cargo spaceship.
48,Life In Captivity,,533489,https://ergman.itch.io/life-in-captivity,493,https://img.itch.zone/aW1nLzI3NzM3NDUuZ2lm/315x250%23c/SN9OEw.gif,Sokoban meets Game Of Life meets a wormhole
39,These Lands,,378953,https://jestyjam.itch.io/these-lands,494,https://img.itch.zone/aW1nLzE5ODY2NDEucG5n/315x250%23c/SpGWjT.png,Where will the Island take you?
35,Potato Thriller (Classic),,59687,https://snowconesolid.itch.io/potatothrillerclassic,495,https://img.itch.zone/aW1hZ2UvNTk2ODcvMjY4OTcwLmdpZg==/315x250%23c/dtXb72.gif,"Known for deep frying his victims, Potato Man is the most notorious serial killer out there."
45,BALL BUSTER,,151591,https://josephquested.itch.io/ball-buster,496,https://img.itch.zone/aW1hZ2UvMTUxNTkxLzY5NDE3OS5naWY=/315x250%23c/TQ5VG5.gif,"""QUITE FUN!"" - Joseph Quested"
14,Monster Pub Chapter 2,,183826,https://isoplod.itch.io/monster-pub-2,497,https://img.itch.zone/aW1hZ2UvMTgzODI2Lzg2MDc3NC5naWY=/315x250%23c/5N7%2Fc%2B.gif,A casual narrative game about making friends!
15,Come Back: Chapter 1,,377481,https://team-nolan.itch.io/come-back,498,https://img.itch.zone/aW1nLzIxNzQ4MDkucG5n/315x250%23c/vG3mbt.png,Do you really want to know the upsetting truth?
16,Brathian,,211453,https://pangake.itch.io/brathian,499,https://img.itch.zone/aW1hZ2UvMjExNDUzLzk5NDg2NC5wbmc=/315x250%23c/B7nJMR.png,​A cool and cute game to fulfill your retro platformer needs. With a little bit of exploration too :)
24,Parsnip,,144732,https://bunbirb.itch.io/parsnip,500,https://img.itch.zone/aW1hZ2UvMTQ0NzMyLzExMjI2NDcucG5n/315x250%23c/wfrAuG.png,A hungry rabbit quests for cake
18,inSynch,,6595,https://themgames.itch.io/insynch,501,https://img.itch.zone/aW1hZ2UvNjU5NS8xNzk0OS5wbmc=/315x250%23c/6iuySM.png,"Stopmotion music game. recreate music with paper, wood, plaster, resin & concrete. explore & chill or exploit & survive"
20,The Witches Tea Party (Light Version),,252387,https://rabbitongames.itch.io/twtp-light,502,https://img.itch.zone/aW1hZ2UvMjUyMzg3LzEyMDc1MTEucG5n/315x250%23c/mDBVM%2B.png,"Have tea, make friends and defend world peace...or not."
20,Sokoban Land DX,,265422,https://julianoferreiradelima.itch.io/sokoban-land-dx,503,https://img.itch.zone/aW1hZ2UvMjY1NDIyLzEyNzg5MzMucG5n/315x250%23c/XZYtk5.png,A 2D top-down Puzzle/Sokoban game to be played in single or local co-op mode
39,Rogue Rocks,,453282,https://aux-in.itch.io/rogue-rocks,504,https://img.itch.zone/aW1nLzIyOTgyMTMucG5n/315x250%23c/4wsCH7.png,Space rocks shoot-em-up roguelite!
1,LAZA KNITEZ!!,,11688,https://glitchnap.itch.io/lazaknitez,505,https://img.itch.zone/aW1hZ2UvMTE2ODgvNDE2NTEuZ2lm/315x250%23c/EHYmC%2F.gif,LAZA KNITEZ!! is a fast-paced jousting deathmatch game for up to 4 players.
52,Disobedient Sheep,,614887,https://sicklydove.itch.io/disobedientsheep,506,https://img.itch.zone/aW1nLzMyNzE3MzkucG5n/315x250%23c/4RLSFx.png,A lighthearted sheep herd'em'up.
13,Veritas,,214258,https://glitchgames.itch.io/veritas,507,https://img.itch.zone/aW1nLzI4NTA0NTIucG5n/315x250%23c/WW55gG.png,"A game of mystery and discovery that poses the question; what is truth, and does it even matter?"
22,KeyCars,,216137,https://kenney.itch.io/keycars,508,https://img.itch.zone/aW1nLzI2MjEwMDYucG5n/315x250%23c/9f9pLe.png,Press any key to join the battle!
15,Ripped Pants at Work,,174104,https://scottethington.itch.io/ripped-pants-at-work,509,https://img.itch.zone/aW1hZ2UvMTc0MTA0LzkxMTg3My5wbmc=/315x250%23c/cHTCYt.png,A frantic stealth game about searching for new pants
40,El Tango de la Muerte,,315338,https://smokitop.itch.io/el-tango-de-la-muerte,510,https://img.itch.zone/aW1nLzE1NTE3NDYuanBn/315x250%23c/swRPvM.jpg,A RHYTHM game about Tango that takes place in the year 1923 in Argentina!
37,Silk,,468683,https://huey.itch.io/silk,511,https://img.itch.zone/aW1nLzIzOTUxNzEucG5n/315x250%23c/RMceqa.png,Enter the biggest handcrafted open world of all time in the exploration RPG set on the Ancient Silk Road
4,The Floor is Jelly,,224352,https://iansnyder.itch.io/the-floor-is-jelly,512,https://img.itch.zone/aW1hZ2UvMjI0MzUyLzEwNTk2NTQucG5n/315x250%23c/cHIeOA.png,What if everything you touched was made out of jelly?
14,Spell Casting,,11970,https://gordgames.itch.io/spell-casting,513,https://img.itch.zone/aW1hZ2UvMTE5NzAvMzQxNDY4LmdpZg==/315x250%23c/MSgD%2FD.gif,Cast spells by tracing shapes!
32,Retrace,,392677,https://spiderlilystudios.itch.io/retrace,514,https://img.itch.zone/aW1nLzE5NDQ1MjAucG5n/315x250%23c/MkQ8Io.png,Overcome death. Save your friends. Solve the mystery.
40,Gunbuds,,170406,https://slagrasta.itch.io/gunbuds,515,https://img.itch.zone/aW1hZ2UvMTcwNDA2Lzc5MTMwNy5wbmc=/315x250%23c/VXS0%2Fg.png,
13,Go Morse Go! Arcade Edition,,224477,https://kyatt7.itch.io/go-morse-go-arcade-edition,516,https://img.itch.zone/aW1hZ2UvMjI0NDc3LzEwNjAyMjYuZ2lm/315x250%23c/xwgNAN.gif,"1-4 Player Cheerleading via Telegraph, Remastered"
38,Butsbal,,18177,https://mrhankey91.itch.io/butsbal,517,https://img.itch.zone/aW1hZ2UvMTgxNzcvMTExNDMxLnBuZw==/315x250%23c/t35pJw.png,Minimalistic fast pace multiplayer shooter.
15,TEOCALLI,,383121,https://coldrice.itch.io/teocalli,518,https://img.itch.zone/aW1nLzMyNTk3NTEucG5n/315x250%23c/2xA%2F%2Fx.png,Traverse 13 levels of the temple to find the lost treasure!  1bit Roguelike
9,And All Would Cry Beware!,,441928,https://malec2b.itch.io/and-all-would-cry-beware,519,https://img.itch.zone/aW1nLzIyMjUwMDUucG5n/315x250%23c/UpmwoK.png,Old-School FPS/Metroidvania Hybrid.  Step through a portal to a mysterious world.
49,BAKED:MAGIC,,310447,https://red-baby.itch.io/bakedmagic,520,https://img.itch.zone/aW1nLzE2MDA5MTMucG5n/315x250%23c/Tr1Zuo.png,Baking with lesbian witches
5,Destiny Fails Us: A New Life,,18124,https://sbds.itch.io/dfu-otome,521,https://img.itch.zone/aW1hZ2UvMTgxMjQvNTQ0Njg0LnBuZw==/315x250%23c/0IYQ7p.png,It's time to start a new life.
13,Fate Tectonics,,40333,https://goldengeargames.itch.io/fate-tectonics,522,https://img.itch.zone/aW1hZ2UvNDAzMzMvMTg4NjYyLnBuZw==/315x250%23c/l45mN0.png,Build up a world piece-by-piece while balancing the tempers of the Fates
18,Hyperplex 3D,,452920,https://lowscope.itch.io/supaplex-3d,523,https://img.itch.zone/aW1nLzIzNjg0ODkucG5n/315x250%23c/JxZMmQ.png,3D remaster of the original Supaplex with a build-in level editor.
33,The Last Librarian,,299352,https://cloakedgames.itch.io/the-last-librarian,524,https://img.itch.zone/aW1hZ2UvMjk5MzUyLzE0NjQ2NDYucG5n/315x250%23c/JtK7cS.png,Action-Adventure Puzzle game. Explore the intricate world of Rosarah. [10-20 hours].
48,The Trolley,,150956,https://m3m3x.itch.io/the-trolley,525,https://img.itch.zone/aW1hZ2UvMTUwOTU2LzY5MTExOS5wbmc=/315x250%23c/5Mb9Js.png,
26,Hermit the sluggish caterpillar of the sea,,361626,https://sharpedstonestudios.itch.io/hermit-the-sea-caterpillar,526,https://img.itch.zone/aW1nLzE4MTIyOTAuZ2lm/315x250%23c/ORXU7k.gif,Hermit the lone sluggish caterpillar of the Sea is fighting for his new home.
10,Crest - an indirect god game,,31222,https://eatcreatesleep.itch.io/crest,527,https://img.itch.zone/aW1nLzE3MTIwNzYucG5n/315x250%23c/YHYGOj.png,Write commandments to guide your followers towards survival!
